year,ahe,bachelor,female,age
1998,6.923077106,0,1,30
1998,8.505917549,1,1,29
1998,8.680555344,0,0,29
1998,11.36363602,0,0,27
1998,27.40384674,0,1,34
1998,3.365384579,0,0,33
1998,12.65182209,1,1,28
1998,9.615385056,1,1,25
1998,21.15384674,0,1,28
1998,18.07692337,1,0,31
1998,16.82692337,1,1,28
1998,7.692307472,0,0,32
1998,6.286982059,0,1,25
1998,4.807692528,0,1,26
1998,20.91346169,0,0,28
1998,16.34615326,1,1,27
1998,14.42307663,1,0,29
1998,16.34615326,0,0,27
1998,13.70192337,0,0,34
1998,4.370629311,0,1,31
1998,14.42307663,0,0,33
1998,11.81318665,0,0,29
1998,9.615385056,0,1,26
1998,8.814102173,1,0,33
1998,26.22377586,1,0,34
1998,16.23931694,1,1,26
1998,25.64102554,0,0,33
1998,17.30769157,1,1,31
1998,41.53845978,1,0,31
1998,24.03846169,1,0,32
1998,19.23077011,1,1,27
1998,16.34615326,0,1,33
1998,13.46153831,1,1,28
1998,11.53846169,0,0,29
1998,12.54006386,0,0,34
1998,11.53846169,0,1,29
1998,9.615385056,0,1,34
1998,11.70568562,0,0,27
1998,13.46153831,1,0,28
1998,14.9572649,0,0,33
1998,18.26922989,0,1,27
1998,12.5,1,0,30
1998,9.395424843,0,0,34
1998,9.743589401,0,1,31
1998,24.03846169,1,1,34
1998,5.5,0,0,29
1998,18.26922989,1,1,25
1998,16.34615326,1,1,33
1998,9.615385056,0,0,31
1998,6.153846264,0,1,31
1998,12.5,0,0,26
1998,25.96153831,0,0,32
1998,8.653845787,0,1,30
1998,10.57692337,0,1,34
1998,20.19230843,1,1,30
1998,13.46153831,1,1,29
1998,18.75,1,1,31
1998,13.78205109,0,0,33
1998,8,0,0,28
1998,12.19230747,0,0,28
1998,11.21794891,1,0,33
1998,5.288461685,1,1,27
1998,9.615385056,0,0,30
1998,4.807692528,0,1,25
1998,14.42307663,0,1,27
1998,6.153846264,0,0,29
1998,14.42307663,1,1,31
1998,6.25,0,0,27
1998,7.280769348,0,0,25
1998,7.692307472,0,1,29
1998,12.5,1,1,26
1998,6,0,0,34
1998,13.46153831,0,1,29
1998,14.42307663,1,0,25
1998,8.413461685,0,0,30
1998,15.38461494,1,0,33
1998,11.77884579,0,1,25
1998,17.94871712,1,1,31
1998,12.15277767,0,0,26
1998,13.73626328,0,1,33
1998,29.32692337,1,1,34
1998,11.53846169,0,0,33
1998,13.31360912,0,0,34
1998,14.42307663,1,1,31
1998,9.615385056,0,1,34
1998,14.42307663,0,0,31
1998,24.03846169,1,0,28
1998,13.46153831,1,0,29
1998,8.75,1,1,30
1998,12.01923084,1,1,33
1998,12.78846169,0,0,26
1998,15.22435856,0,0,29
1998,9.340659142,0,0,25
1998,11.15384579,1,1,31
1998,14.42307663,0,0,31
1998,16.34615326,0,0,30
1998,7.211538315,0,0,31
1998,10.57692337,0,1,28
1998,27.2435894,1,0,31
1998,18.26922989,1,1,32
1998,6.5,0,0,34
1998,18.75,1,0,31
1998,9.615385056,0,0,28
1998,9.615385056,0,0,33
1998,16.34615326,0,1,26
1998,5.244755268,0,1,29
1998,7.211538315,0,0,25
1998,8.461538315,0,0,26
1998,4.459459305,0,1,33
1998,8.653845787,1,1,31
1998,5.769230843,0,1,25
1998,12.01923084,1,1,33
1998,9.615385056,0,0,25
1998,7.371794701,0,1,32
1998,13.46153831,1,0,31
1998,17.33749962,0,0,34
1998,11.05769253,0,1,31
1998,10.72485161,1,0,27
1998,7.867132664,0,0,25
1998,24.03846169,1,1,30
1998,7.211538315,0,0,28
1998,13.46153831,0,0,30
1998,10,0,0,33
1998,12.01923084,0,0,27
1998,8.11965847,0,0,27
1998,19.23077011,0,1,25
1998,11.77884579,1,1,34
1998,10,0,1,26
1998,4.354136467,0,1,29
1998,15.95279694,0,0,26
1998,19.23077011,1,0,34
1998,20.94017029,1,0,31
1998,9.615385056,1,1,30
1998,6.25,0,1,32
1998,10.1214571,0,0,34
1998,7.692307472,0,0,32
1998,12.74038506,1,1,25
1998,5.384615421,0,1,34
1998,9.197114944,0,1,29
1998,21.07843208,0,1,30
1998,9.166666985,0,0,31
1998,5.288461685,1,1,27
1998,19.23077011,0,0,29
1998,18.6046505,0,0,32
1998,14.17004013,1,1,34
1998,9.134614944,0,1,32
1998,7.692307472,0,1,32
1998,7.692307472,0,1,33
1998,5,0,0,29
1998,14.9572649,1,0,34
1998,19.23077011,1,0,30
1998,17.09401703,1,1,31
1998,14.42307663,1,1,30
1998,11.05769253,1,0,31
1998,7.211538315,1,1,32
1998,12.5,0,0,32
1998,6.25,0,1,33
1998,11.75,0,0,32
1998,8.17307663,0,0,26
1998,7.02159977,0,0,28
1998,12.52236176,1,1,30
1998,6.730769157,0,1,31
1998,9.855769157,0,1,33
1998,6.730769157,0,1,26
1998,6.16370821,0,0,26
1998,8.846154213,0,1,34
1998,10.57692337,0,1,30
1998,5.312019348,0,1,34
1998,3.769230843,0,1,29
1998,17.69230843,1,1,31
1998,10.57692337,0,0,27
1998,7.211538315,0,1,30
1998,14.42307663,1,1,25
1998,13.46153831,1,0,27
1998,10.48951054,1,1,31
1998,7.199999809,0,1,28
1998,14.42307663,0,0,31
1998,13.46153831,1,1,33
1998,12.17948723,1,0,30
1998,7.211538315,1,1,28
1998,6.25,0,0,26
1998,6.009615421,0,0,33
1998,9.403845787,0,1,32
1998,10.81730747,1,1,27
1998,12.5,1,0,28
1998,9.615385056,1,1,30
1998,15.38461494,0,0,29
1998,16.34615326,1,0,29
1998,5.384615421,1,1,28
1998,12.40384579,0,0,27
1998,12.01923084,1,1,33
1998,8.653845787,0,0,26
1998,4.953845978,0,0,27
1998,7.264957428,1,0,25
1998,9.615385056,1,1,30
1998,6.555943966,0,0,32
1998,8.012820244,0,0,28
1998,9.615385056,1,0,31
1998,11.53846169,0,1,32
1998,5.769230843,0,1,34
1998,13.88888931,0,0,28
1998,15.38461494,1,1,29
1998,15.86538506,1,1,26
1998,13.75,0,1,31
1998,16,0,0,34
1998,6.25,0,1,31
1998,5.288461685,0,0,32
1998,6.875,0,1,26
1998,23.07692337,1,0,30
1998,16.02564049,1,1,27
1998,5.288461685,0,1,29
1998,16.82692337,1,1,27
1998,18.26922989,1,1,29
1998,19.23077011,1,0,34
1998,10.81730747,1,1,34
1998,12.01923084,1,1,34
1998,10,0,0,27
1998,7.211538315,1,1,32
1998,7.417582512,0,0,33
1998,13.46153831,1,0,31
1998,15.625,0,0,33
1998,9.95192337,1,0,34
1998,15.86538506,1,1,33
1998,14.42307663,0,0,29
1998,8.741258621,1,1,26
1998,15.38461494,1,0,30
1998,10,1,1,30
1998,14.03846169,1,1,28
1998,12.01923084,0,1,28
1998,11.1888113,1,0,25
1998,10.01602554,0,0,32
1998,16.82692337,1,1,28
1998,5.8139534,0,1,33
1998,18.26922989,1,1,31
1998,25,1,0,31
1998,9.615385056,0,1,29
1998,12.07513428,0,0,27
1998,6.25,0,1,33
1998,10.57692337,0,0,30
1998,9.487179756,1,1,26
1998,10.96153831,0,1,28
1998,12.01923084,0,0,31
1998,14.42307663,1,0,34
1998,13.46153831,1,0,29
1998,12.65714264,1,0,29
1998,8.07692337,0,0,33
1998,8,0,0,29
1998,8.653845787,0,0,31
1998,4.326922894,0,1,34
1998,17.69230843,0,0,30
1998,9.807692528,0,0,30
1998,4.807692528,0,1,32
1998,6.593406677,0,1,29
1998,11.05769253,0,0,30
1998,19.23077011,1,0,31
1998,11.84065914,1,0,29
1998,18.46153831,1,0,32
1998,8.333333015,1,1,31
1998,8.17307663,0,0,26
1998,26.92307663,1,0,31
1998,21.63461494,0,0,26
1998,8.041957855,0,1,29
1998,5.687980652,0,1,33
1998,14.17004013,1,1,34
1998,17.30769157,0,0,34
1998,5.25,0,0,30
1998,6.593406677,0,1,26
1998,8.012820244,0,0,30
1998,11.73971367,0,0,30
1998,15.48076916,0,0,27
1998,12.5,0,0,29
1998,8.334135056,0,0,30
1998,9.230769157,0,0,27
1998,12.01923084,0,0,28
1998,7.846153736,0,0,26
1998,9.245562553,0,0,27
1998,5.769230843,0,0,30
1998,9.401709557,0,0,34
1998,7.692307472,0,0,30
1998,5.555555344,0,1,28
1998,21.57692337,1,0,33
1998,19.23077011,0,1,33
1998,11.53846169,0,0,26
1998,15.38461494,0,0,25
1998,9.621040344,1,0,31
1998,7.692307472,1,0,26
1998,14.42307663,0,0,27
1998,26.18461609,1,0,31
1998,19.71153831,1,0,32
1998,28.84615326,1,1,31
1998,12.5,0,1,34
1998,30.38461494,1,0,34
1998,17.30769157,0,1,34
1998,7.211538315,1,0,33
1998,16,0,1,28
1998,14.42307663,1,0,29
1998,14.89510536,1,1,29
1998,15.38461494,0,0,28
1998,16,1,1,34
1998,11.53846169,0,0,28
1998,13.46153831,0,1,33
1998,9.523809433,0,0,26
1998,7.169230938,1,1,25
1998,11.53846169,1,1,25
1998,5.197504997,0,0,30
1998,14.42307663,0,1,30
1998,15,0,0,34
1998,16.82692337,1,1,31
1998,12.98076916,1,0,30
1998,14.42307663,1,0,33
1998,7.692307472,0,1,27
1998,21.63461494,0,1,33
1998,12.69230747,0,0,29
1998,8.800699234,0,0,34
1998,12.01923084,1,0,25
1998,23.07692337,1,1,28
1998,14.90384579,1,1,28
1998,9.615385056,0,0,25
1998,23.44807625,1,1,27
1998,6.6433568,1,1,28
1998,12.5,0,0,25
1998,9.134614944,0,0,27
1998,19.80769157,0,1,26
1998,13.78205109,0,0,29
1998,21.15384674,1,1,28
1998,10.52884579,0,1,34
1998,18.98148155,0,0,30
1998,16.82692337,0,0,34
1998,15.59829044,1,0,28
1998,13.33333302,1,1,29
1998,8.953461647,1,0,34
1998,11.55096149,0,0,34
1998,12.5,1,0,28
1998,5.244755268,0,0,26
1998,13.02083302,1,1,34
1998,11.76923084,0,0,28
1998,7.085020065,0,1,31
1998,15.04615402,1,0,26
1998,23.07692337,1,0,30
1998,9.985207558,1,1,33
1998,16.55982971,0,0,33
1998,24.03846169,0,0,30
1998,16.82692337,1,0,30
1998,10.57692337,1,1,30
1998,9.6875,0,1,34
1998,11.53846169,0,1,26
1998,10,1,0,25
1998,12.98076916,1,1,26
1998,12.96958828,1,0,34
1998,15.38461494,0,0,32
1998,7.030769348,0,0,27
1998,15.86538506,0,0,29
1998,10.57692337,1,1,30
1998,6.875,0,0,33
1998,8.07692337,1,1,32
1998,10.98901081,1,1,34
1998,12.82051277,1,0,33
1998,10.625,0,0,34
1998,4.038461685,0,0,28
1998,19.23077011,0,0,27
1998,12.11538506,0,0,27
1998,7.5,0,1,28
1998,5.646634579,0,1,31
1998,11.26394272,0,1,29
1998,6.153846264,0,1,32
1998,6,1,0,32
1998,11.44688606,0,0,31
1998,8.17307663,0,0,32
1998,9.615385056,1,0,25
1998,3.846153736,0,0,33
1998,11.60000038,0,0,33
1998,8.461538315,0,0,33
1998,9.365385056,0,0,34
1998,10.83916092,1,0,31
1998,18.75,1,0,34
1998,10.57692337,0,1,32
1998,11.69871807,1,0,27
1998,6.25,0,1,32
1998,16.82692337,1,0,30
1998,2.604166746,0,0,28
1998,6.923077106,1,1,26
1998,6.04395628,1,1,32
1998,11.53846169,0,1,27
1998,9.134614944,0,1,29
1998,15.86538506,0,0,27
1998,9.807692528,0,0,33
1998,10.84812641,1,1,31
1998,45.67307663,1,0,32
1998,8.17307663,0,1,26
1998,24.35897446,1,0,28
1998,15,0,1,32
1998,10,1,1,34
1998,9.615385056,1,0,26
1998,10,0,0,30
1998,10,0,0,34
1998,11.1888113,1,0,33
1998,24.03846169,1,1,30
1998,10.30219746,1,0,25
1998,33.91608429,0,0,30
1998,31.65064049,1,0,33
1998,8.012820244,1,1,31
1998,21.63461494,1,0,34
1998,5.769230843,1,0,29
1998,10.2564106,1,1,30
1998,5.288461685,0,1,26
1998,12.23776245,0,0,29
1998,8.333333015,0,0,34
1998,12.25961494,0,1,26
1998,10,1,1,30
1998,8.814102173,1,1,28
1998,12.82051277,0,0,29
1998,18.26922989,1,1,32
1998,26.44230843,1,0,34
1998,15.86538506,1,1,32
1998,9,0,0,28
1998,6.923077106,0,0,25
1998,21.36752129,1,0,31
1998,25,1,1,27
1998,7.529411793,0,0,29
1998,19.23077011,0,0,29
1998,8.653845787,0,0,26
1998,19.23077011,0,1,26
1998,17.17019272,1,0,33
1998,19.23077011,1,1,27
1998,21.36752129,1,0,32
1998,15.38461494,1,1,30
1998,7.307692528,0,0,32
1998,7.211538315,1,0,34
1998,14.02243614,0,1,29
1998,8.653845787,0,0,29
1998,10.22115421,0,0,27
1998,10,0,0,26
1998,6.346153736,0,1,31
1998,12.23776245,0,0,33
1998,9.600000381,0,0,29
1998,12.01971149,1,0,26
1998,6.25,0,1,28
1998,18.07692337,1,0,26
1998,9.134614944,0,1,32
1998,6,0,0,31
1998,14.90384579,0,0,33
1998,19.23077011,1,0,28
1998,11.53846169,0,0,26
1998,12.55102062,1,1,25
1998,9.615385056,0,0,29
1998,16.34615326,1,1,32
1998,9.615385056,0,1,31
1998,23.07692337,1,1,30
1998,9,0,0,29
1998,12.98076916,1,1,27
1998,9.615385056,1,1,31
1998,13.46153831,1,1,28
1998,33.25320435,0,0,31
1998,6.25,0,0,27
1998,7.750961304,0,1,33
1998,31.25,1,0,33
1998,21.63461494,1,0,30
1998,7.692307472,0,1,34
1998,9.615385056,0,0,26
1998,6.730769157,0,0,27
1998,13.46153831,0,1,32
1998,8.974358559,1,1,27
1998,15.38461494,1,1,32
1998,3.485576868,0,1,28
1998,5,0,1,31
1998,9.913461685,0,0,32
1998,6.5,0,1,32
1998,16.82692337,0,0,26
1998,11.11111069,0,1,27
1998,5.531798363,0,1,25
1998,11.15384579,0,0,27
1998,9.230769157,1,1,31
1998,12.5,1,0,30
1998,7.211538315,0,0,27
1998,12.98076916,0,1,34
1998,6.5,0,0,30
1998,14.42307663,0,1,30
1998,15.86538506,0,1,34
1998,7.211538315,0,0,25
1998,34.61538315,1,1,26
1998,24.03846169,1,0,32
1998,11.25,0,0,25
1998,9.796807289,0,0,25
1998,6.944444656,0,0,31
1998,7.692307472,0,0,30
1998,15.38461494,1,1,30
1998,12.5,0,0,26
1998,15.38461494,1,0,30
1998,29.32692337,1,0,30
1998,19.23077011,1,1,31
1998,8.814102173,1,0,32
1998,14.42307663,1,1,25
1998,14.42307663,1,0,28
1998,19.23077011,1,1,34
1998,18.3150177,1,1,29
1998,22.11538506,0,1,33
1998,4.807692528,1,1,29
1998,19.23077011,0,0,29
1998,12.98076916,0,1,33
1998,13.48028851,0,1,33
1998,15.38461494,1,0,31
1998,16.82692337,1,1,32
1998,12.82051277,1,0,30
1998,11.875,1,1,27
1998,14.90384579,0,0,34
1998,10.57692337,0,1,33
1998,19.23077011,1,1,26
1998,6.25,0,1,25
1998,6.730769157,0,1,28
1998,20.67307663,1,1,32
1998,8.376068115,0,0,34
1998,13.94230747,1,1,28
1998,15.38461494,1,0,28
1998,4.90196085,1,1,34
1998,21.63461494,1,1,30
1998,16.82692337,0,1,34
1998,9.523809433,0,1,27
1998,7.5,0,0,30
1998,10.48951054,0,0,31
1998,11.05769253,1,0,26
1998,25.48077011,1,1,28
1998,18.15476227,1,0,33
1998,11.53846169,1,0,34
1998,13.46153831,1,1,27
1998,7.142857075,0,1,28
1998,6.25,0,0,31
1998,7.451922894,0,1,32
1998,6.730769157,0,0,27
1998,18.26922989,1,1,25
1998,5.5,0,0,29
1998,8.07692337,0,1,29
1998,11,0,0,28
1998,2.884615421,0,0,26
1998,14.42307663,1,1,33
1998,9.946949959,1,1,30
1998,14.31623936,0,1,34
1998,12.01923084,1,1,27
1998,13.46153831,1,1,27
1998,15.86538506,1,1,29
1998,22.30769157,1,0,30
1998,17.30470085,1,0,29
1998,24.30069923,1,1,30
1998,10.57692337,0,1,34
1998,7.211538315,1,0,34
1998,10,0,0,33
1998,26.92307663,1,1,25
1998,24.35897446,1,0,34
1998,28.46153831,1,0,29
1998,19.71153831,1,1,34
1998,13.84615421,1,0,25
1998,11.00384617,0,0,26
1998,32.05128098,1,0,31
1998,8.278845787,0,0,34
1998,13.66396809,1,1,27
1998,21.15384674,1,0,30
1998,12.98076916,0,0,26
1998,8.17307663,0,0,25
1998,10.86538506,0,1,28
1998,16.5,0,0,28
1998,13.46153831,0,0,27
1998,4.807692528,0,1,32
1998,3.333333254,1,1,33
1998,16.34615326,1,1,25
1998,18.41243935,1,1,33
1998,11.05769253,1,1,25
1998,9.615385056,0,0,27
1998,8.333333015,0,1,29
1998,17.30769157,1,0,31
1998,5.769230843,0,0,27
1998,26.49572563,1,0,26
1998,14.42307663,1,0,28
1998,14.61538506,1,1,31
1998,18.46153831,1,0,31
1998,9.134614944,1,1,31
1998,17.78846169,0,0,29
1998,12.01923084,0,1,27
1998,19.23077011,0,0,28
1998,19.23077011,1,1,29
1998,7.938461304,0,0,34
1998,26.92307663,1,0,25
1998,9.230769157,0,1,31
1998,11.53846169,0,1,33
1998,6.25,0,0,29
1998,22.64957237,0,0,31
1998,7.5,0,0,32
1998,8.07692337,0,0,32
1998,14.42307663,1,1,29
1998,19.23077011,1,0,33
1998,10.2564106,1,1,33
1998,7.692307472,0,1,34
1998,15.03496456,0,0,30
1998,14.18269253,1,1,25
1998,14.9572649,1,1,34
1998,12.41987133,1,1,29
1998,13.46153831,1,0,28
1998,18.84615326,1,0,26
1998,15.45454502,0,1,32
1998,11.53846169,0,0,34
1998,7.383333206,0,1,32
1998,18.26922989,1,0,30
1998,10.19230747,1,0,29
1998,11.11111069,1,1,29
1998,3.205128193,0,0,27
1998,9.230769157,0,0,27
1998,9.615385056,0,1,29
1998,5.913461685,0,1,28
1998,12.42603588,0,0,33
1998,22.59615326,0,0,28
1998,28.09759521,1,1,30
1998,16.60000038,0,0,32
1998,14.6833334,0,0,27
1998,38.94230652,1,0,34
1998,5.769230843,0,1,28
1998,8.653845787,0,0,29
1998,34.61538315,1,0,33
1998,24.03846169,0,0,33
1998,15.90913486,1,0,28
1998,6.730769157,0,1,25
1998,12.01923084,0,0,26
1998,12.82051277,0,0,33
1998,7.692307472,0,0,34
1998,7.692307472,0,1,29
1998,24.78632545,1,0,30
1998,15.38461494,0,0,30
1998,33.56643295,1,1,34
1998,8.603239059,0,1,32
1998,5.516705513,0,1,28
1998,12.45192337,0,0,25
1998,10.57692337,0,1,34
1998,9.230769157,0,0,28
1998,7.403846264,0,1,26
1998,12.01923084,0,0,29
1998,8.888889313,0,0,31
1998,10,0,1,30
1998,6,0,0,25
1998,36.05769348,1,0,32
1998,7,0,0,25
1998,6.111111164,0,1,27
1998,8.413461685,0,0,28
1998,10.09615421,0,1,28
1998,14.9572649,0,0,26
1998,13.125,0,0,30
1998,9.615385056,0,0,28
1998,8.269230843,1,0,34
1998,6.971153736,1,1,33
1998,12.17307663,0,0,31
1998,11.25,0,0,33
1998,12.11538506,0,0,33
1998,8.241758347,0,0,34
1998,13.46153831,1,1,29
1998,4.807692528,0,1,26
1998,11.53846169,0,0,30
1998,20.19230843,1,0,34
1998,10.35503006,1,0,26
1998,12.01923084,1,1,28
1998,7.692307472,1,1,31
1998,10.95384598,1,1,31
1998,14.42307663,0,1,32
1998,10.09615421,0,0,34
1998,8.653845787,0,1,27
1998,7.291666508,0,1,34
1998,13.24175835,1,1,30
1998,7.5,0,1,33
1998,12.98076916,0,0,26
1998,21.15384674,0,0,30
1998,5.3125,1,1,31
1998,22.59615326,1,0,28
1998,23.55769157,1,1,28
1998,6.410256386,0,0,26
1998,3.645833254,1,1,30
1998,14.42307663,0,0,33
1998,31.73077011,1,0,31
1998,16,0,0,30
1998,15.86538506,0,0,31
1998,9.134614944,0,1,25
1998,2.604166746,0,0,30
1998,5.288461685,0,1,26
1998,7.211538315,0,0,34
1998,11.05769253,1,0,26
1998,8.613781929,0,0,32
1998,8.038461685,0,0,33
1998,2.958579779,0,1,30
1998,28.84615326,0,0,33
1998,6.410256386,0,1,33
1998,26.44230843,0,0,29
1998,19.23077011,1,0,32
1998,15.38461494,0,0,31
1998,11.53846169,1,0,29
1998,16.82692337,0,0,34
1998,13.46153831,0,1,33
1998,8.17307663,0,0,34
1998,9.134614944,1,1,26
1998,8.11965847,0,0,29
1998,8.990385056,0,0,28
1998,18.26922989,0,0,26
1998,8.653845787,0,0,32
1998,21.15384674,0,0,32
1998,10.09615421,0,1,29
1998,11.95426178,0,0,25
1998,22.11538506,1,0,25
1998,8.724555969,1,1,32
1998,5.494505405,0,0,34
1998,8.241758347,1,1,28
1998,18.35664368,0,0,33
1998,19.23077011,0,0,33
1998,14.42307663,0,0,30
1998,14.42307663,1,0,34
1998,8.835759163,0,1,25
1998,3.2679739,0,0,32
1998,12.01923084,0,0,32
1998,8.823529243,0,1,32
1998,7,0,0,27
1998,2.604166746,0,1,27
1998,13.07692337,0,0,25
1998,10,0,1,31
1998,13.94230747,0,0,30
1998,8.970000267,0,0,26
1998,14.42307663,0,0,29
1998,8.17307663,0,1,27
1998,32.14076996,1,0,30
1998,24.75961494,1,0,31
1998,5.982905865,1,1,25
1998,5.769230843,0,1,28
1998,11.53846169,0,1,32
1998,6.25,0,0,32
1998,7.692307472,0,0,28
1998,16.10017967,0,0,29
1998,10.57692337,1,0,31
1998,10.60897446,1,1,28
1998,5,0,0,33
1998,14.75849724,1,1,34
1998,7.211538315,0,0,27
1998,4.086538315,0,1,33
1998,13.60225105,1,0,27
1998,21.18365479,1,1,30
1998,9.675000191,0,0,32
1998,10,0,0,30
1998,9.615385056,1,1,28
1998,14.9572649,0,0,33
1998,16.82692337,1,1,33
1998,6.923077106,1,0,33
1998,12.88888931,0,0,34
1998,6.593406677,1,0,30
1998,11.88034153,0,0,29
1998,21.05769157,0,0,31
1998,19.79166603,0,0,28
1998,12.01923084,0,1,33
1998,4.326922894,0,1,27
1998,6.293706417,0,0,28
1998,17.78846169,0,0,29
1998,4.357298374,1,0,34
1998,8.11965847,1,1,33
1998,5.985042572,1,0,25
1998,5.608974457,1,1,33
1998,11.90192318,1,1,30
1998,3.605769157,0,1,26
1998,12.74038506,1,0,29
1998,8.17307663,1,1,26
1998,12.01923084,1,0,30
1998,8.012820244,0,0,27
1998,5.769230843,0,1,34
1998,13.67521381,0,0,27
1998,18.13811111,1,0,32
1998,23.07692337,1,0,28
1998,12.01923084,1,1,31
1998,12.01923084,0,1,25
1998,16.15384674,1,0,27
1998,10.41666698,0,1,25
1998,16.14583397,1,0,28
1998,11.53846169,0,1,32
1998,23.55769157,1,0,32
1998,6.961538315,0,0,31
1998,12.94117641,1,1,31
1998,19.87179565,1,0,27
1998,19.55128288,1,0,26
1998,14.42307663,0,0,31
1998,22.59615326,1,1,28
1998,18.07692337,1,0,29
1998,11.05769253,0,1,31
1998,5.128205299,0,0,27
1998,10.92657375,0,0,25
1998,23.93162346,1,0,26
1998,11.91826916,0,1,31
1998,24.51922989,0,0,26
1998,17.94871712,1,0,30
1998,10.57692337,1,1,25
1998,8.17307663,0,1,25
1998,21.57692337,1,0,27
1998,12.01923084,0,1,28
1998,12.19471169,1,0,31
1998,14.69999981,1,0,28
1998,15.38461494,1,1,31
1998,8.333333015,0,0,27
1998,11.29807663,0,0,31
1998,13.67521381,1,1,25
1998,9.214743614,0,0,30
1998,8.213141441,0,0,28
1998,10.03205109,1,0,31
1998,15.38461494,0,0,30
1998,9.890110016,0,1,32
1998,10.20408154,0,1,28
1998,13.2867136,1,0,28
1998,12.82051277,1,0,34
1998,13.75,0,0,34
1998,7.211538315,0,0,34
1998,6,0,1,28
1998,14.15625,0,0,31
1998,13.07692337,1,0,27
1998,8.461538315,0,0,28
1998,8.653845787,0,1,31
1998,7.7216115,1,0,29
1998,11.1888113,0,0,33
1998,27.88461494,0,0,25
1998,17.78846169,0,1,29
1998,9.695512772,0,1,34
1998,13.91490364,0,0,33
1998,5.673077106,0,1,29
1998,10.38461494,0,0,32
1998,19.23077011,0,0,27
1998,10.75,0,0,28
1998,12.5,0,1,30
1998,9.401709557,0,0,29
1998,24.4755249,0,0,25
1998,9.615385056,0,0,33
1998,5.769230843,0,1,33
1998,6.009615421,0,0,29
1998,5.384615421,1,1,28
1998,5.384615421,1,0,27
1998,10.57692337,0,1,25
1998,9.134614944,1,0,29
1998,17.30769157,1,0,33
1998,18.26922989,1,1,32
1998,14.52991486,0,0,30
1998,8.547008514,0,1,30
1998,5.8139534,0,0,25
1998,6.235827446,0,0,25
1998,10,0,1,28
1998,5.288461685,0,0,34
1998,14.42307663,0,0,29
1998,13.67521381,0,1,32
1998,9.134614944,0,0,33
1998,5.608974457,1,1,27
1998,17.78846169,1,0,29
1998,5.494505405,0,1,34
1998,6.730769157,0,1,25
1998,7.855448723,0,0,28
1998,8.11965847,0,0,32
1998,3.516483545,1,0,32
1998,12.24489784,0,0,30
1998,16.66666603,1,0,31
1998,40.86538315,0,1,28
1998,14.81538486,0,0,28
1998,12.5,0,0,26
1998,10.68376064,1,1,27
1998,8.854166985,0,1,32
1998,12.59615421,1,1,30
1998,12.64957237,1,0,32
1998,14.42307663,0,0,28
1998,6.134615421,0,0,29
1998,9.615385056,0,1,29
1998,3.846153736,1,1,28
1998,9.375,1,0,27
1998,9.759614944,0,0,31
1998,7.692307472,1,1,27
1998,24.03846169,0,0,34
1998,11.05769253,0,1,28
1998,9.214743614,0,0,33
1998,9.230769157,0,0,26
1998,4.807692528,0,0,34
1998,9.5,0,0,30
1998,16.82692337,1,0,27
1998,15.38461494,1,0,32
1998,5.769230843,1,0,30
1998,4.421768665,0,1,25
1998,8.17307663,0,1,29
1998,7.352941036,0,1,27
1998,8.533333778,1,1,29
1998,4.895104885,0,0,25
1998,8.653845787,0,0,30
1998,5.769230843,0,0,28
1998,20.3921566,0,0,27
1998,14.42307663,1,0,30
1998,7.211538315,0,1,30
1998,14.42307663,1,1,28
1998,7.795918465,1,1,28
1998,9.38086319,0,1,33
1998,14.42307663,0,1,34
1998,14,1,1,29
1998,5.048077106,0,1,34
1998,33.65384674,1,0,28
1998,11.90476227,0,0,28
1998,5.528846264,0,0,33
1998,7.211538315,0,1,26
1998,9.134614944,0,1,34
1998,12.57211494,1,1,32
1998,11.08884621,1,0,33
1998,14.29980278,0,1,30
1998,8.846154213,1,1,28
1998,9.615385056,0,1,33
1998,5.219780445,1,0,29
1998,7.932692528,0,1,34
1998,8.653845787,1,0,34
1998,6.129807472,1,0,26
1998,13.02083302,1,1,25
1998,9.391771317,1,1,26
1998,13.46153831,1,0,28
1998,12.94117641,1,1,26
1998,16.82692337,1,1,34
1998,12.07513428,1,0,26
1998,11.53846169,1,0,25
1998,16.82692337,0,0,34
1998,10.57692337,0,0,32
1998,12.5,1,0,27
1998,12.39316273,1,1,25
1998,23.07692337,1,1,33
1998,30.82163429,1,0,29
1998,14.42307663,1,0,29
1998,10.2564106,0,0,33
1998,9.615385056,1,1,34
1998,7.692307472,1,0,29
1998,11.96581173,1,0,34
1998,16.82692337,0,0,25
1998,24.03846169,1,0,31
1998,16.82692337,1,1,31
1998,21.63461494,1,0,28
1998,18.53146935,1,0,25
1998,17.30769157,1,0,28
1998,10.09615421,0,0,32
1998,20.19230843,1,1,29
1998,13.98601437,1,1,25
1998,17.69230843,0,0,31
1998,18.02884674,0,0,33
1998,24.03846169,1,0,30
1998,11.05769253,0,1,27
1998,12.82051277,0,0,33
1998,22.64957237,0,0,32
1998,11.21794891,1,0,29
1998,16.53846169,1,1,28
1998,23.07692337,1,1,34
1998,10.68376064,0,0,28
1998,32.67973709,1,1,29
1998,17.14743614,0,0,31
1998,12.30769253,1,0,28
1998,8.07692337,1,1,25
1998,12.01923084,1,1,29
1998,19.23077011,1,0,29
1998,23.07692337,1,0,30
1998,31.15384674,1,0,33
1998,12.01923084,0,1,26
1998,13.94230747,1,0,28
